PC1;PC2;PC3;PC4;PC5;PC6;PC7;PC8
0.027711859727390754;-1.1330842753744568;-2.9281062105217592;0.052852653959808336;0.8202498560837296;1.024367808749838;1.781737230365203;-0.9627878271325059
-4.867128694920611;-1.168382034484035;0.595207468658416;0.0430686952708901;1.35332864538746;-0.22578184656098294;-0.15739426081436286;1.2092549358740734
-0.24868885803667268;-0.5619275603994471;1.3162105947205802;2.0477049133511143;-2.6197808224038655;0.9557115450486949;0.3434856144015098;-0.16199291150591208
-3.6629601811311687;2.119058076802477;0.8546348938833019;0.7575645116192367;0.3607850743010063;-1.6248803985047373;2.2923882482190248;-0.9211711045714608
-3.7155873333708227;1.167697510388833;-0.5223635231525121;2.5222652010269386;-0.6062669454615912;1.0662197923606245;0.7729596708834727;-1.1518247898727112
5.3782500803364695;0.7464697753575484;0.5802683043127685;2.1398650772277157;0.7428805053626638;-0.041236788329446196;-0.08562775014333104;-0.4718172663317454
4.416605057602799;1.1232335656477723;-0.7110907573388443;-0.4079515415357836;-0.9637256951487922;-0.34515270700769307;-0.43999105630007623;0.0374569699830992
-3.246273116327588;-1.3528457199734047;0.27523924335785904;0.3291735939400235;2.3505810560875577;0.4278169171030588;1.2365388200489833;0.232290165743266
3.40090994784352;1.0238484195639552;2.967662995175357;0.18969980253650837;0.41093743909258185;-0.523819623654974;-0.10886809152373855;1.611170130632679
-4.400371729794122;-1.5016833124413143;1.255311319496409;0.1783217559092826;0.8288996010707547;0.25993805894856625;0.43863598811133636;-0.3270203509391227
1.7151010817276604;1.0251753982096252;1.033529813591903;0.8693774561064153;2.156210965035523;-1.5440260694429193;6.393681276323937;-0.6901354104897516
-6.229124287502062;-1.0481698584143637;-2.5263610680716506;-0.14583067143693212;-3.154676310802351;-0.5094794405155175;0.7309309467909252;0.003655317265809293
-5.617097464498517;1.5024658325933413;-1.9632223626030323;-1.9233000800516706;0.3851586507718268;-1.7547998439297423;-0.4403104514919592;2.3729640484854477
0.7366683884182347;0.25396051938781533;1.414078708834937;0.73579245719899;1.0959713002105878;-0.9397837144665288;3.350526854970488;1.6755641165029644
-0.7910397428690039;1.263374711961699;2.124960309569277;0.8150102547624845;0.4230919000496574;0.42329227745529063;1.6904611593883219;-1.545744528102267
-1.593432756149741;-0.5623642147547951;2.0057187617429824;0.4405261144949419;0.3175716146113053;0.43733254386475984;0.7214960665420309;-0.17557709008225283
1.6593086804111659;-0.39025015827601395;-0.021569207026069105;2.2298572357010973;-0.5391522954544363;-0.09921163578400262;1.3625549620448707;-1.1148619509356625
-4.1991659664784375;0.8509665073460244;2.5619233550703138;0.6013050655647945;-1.2010863476934452;0.5522512304976122;0.1962162450034743;0.5209286848451052
-4.244421969296555;-0.6468881430373034;0.7053520395655668;0.5273136986675137;0.9468210082677498;0.1292847308987063;0.8085089543840112;0.2810329828855457
1.7151010817276604;1.025175398209625;1.033529813591903;0.8693774561064151;2.1562109650355246;-1.544026069442918;6.393681276323936;-0.6901354104897545
-1.490192158939064;-0.1287050507675651;-0.28729246408977366;-2.0830135653152215;1.0435839243815057;0.5319617907708554;-1.3516173427721556;1.1555862192410944
-1.6926861707265584;-1.5965498015966801;-0.9075649201466179;2.134599647575989;-0.3382438490284314;-0.4069441931701666;0.5397689888844349;-0.35713149990344645
-5.512288708537448;-2.067742343095319;1.9541500817667092;-0.3007731410034981;-1.4430475077072493;-0.4468870226150907;-0.07880298615632013;3.470717043310064
1.089531192958098;-1.7523324113257561;1.3384673987587223;-0.07078489431398943;1.7812823624376417;-0.24346471257806457;-1.6208657879485837;1.1915095533360134
3.101126992359971;1.2176306781129917;0.7382577834826294;-1.8626218961362417;0.805753918886729;0.7070944946699025;-0.11820268053948763;0.8912226887246782
-1.2762089620345236;2.25689706829225;1.928816844694298;0.8110112215618822;1.383285890255124;1.6471225483185055;-1.691024039632128;-0.31296525711896483
-1.2762089620345236;2.25689706829225;1.928816844694298;0.8110112215618822;1.383285890255124;1.6471225483185055;-1.691024039632128;-0.31296525711896483
2.233367224571546;1.929695798938443;-1.7737584833794555;-0.0014109229215889096;-0.43104835750955606;-0.30532109556254966;-1.0764833163573124;0.11470544892018686
-4.343129014895729;-1.661604436679615;-1.3605807686796367;2.205446099674882;-0.06776043240947992;0.5926913552098391;-0.4723851514400837;-1.275647547371132
-9.035877961799038;-0.6720108603901217;-1.246040536726264;2.0293092091817213;-1.5462661132779072;0.6939125114409301;-2.264182788706064;-1.9490606201998963
-2.697764638182486;-2.076990632684932;0.05755952634218848;1.8602653021678597;-0.9652163330363078;1.1681798428290775;-0.46313867210905485;-0.1451736333654118
-3.9577577372829427;-2.0473782927753668;1.8160830840787137;0.1493906165605595;-0.38539941051640253;0.4437459888031855;-0.3841354054592811;0.5586645314149724
-5.284460030011018;-1.5327199316558087;1.7647247276196247;0.10620605290302566;-0.6759231688319953;-0.20121630896392984;-0.7920969688022795;0.25018416177555985
-4.400371729794122;-1.5016833124413143;1.2553113194964092;0.17832175590928281;0.8288996010707554;0.259938058948567;0.43863598811133453;-0.3270203509391258
-0.3407710156391682;0.2795083817214056;0.622049368163707;2.3459789380131624;-1.014066339137961;1.0953591920104537;0.8946989210805343;-0.4321125183964982
3.248612938543246;0.04364193959862661;0.12859394978993793;-0.26627359277118895;-2.059439963307098;1.4738919606106256;0.7251242429271954;-1.646890595871071
-2.7540617216278296;2.2242521468522276;1.3975387549910998;0.6374322515152783;0.9350106333988741;-0.5977876289148556;-2.493067993400951;-0.15668205226791126
2.251988364692445;2.257741448946907;0.7434516473197663;0.6042304623730305;3.3115492933595734;-1.2159174957119028;0.6142455912512291;-0.99283561464964
1.7151010817276604;1.025175398209625;1.033529813591903;0.8693774561064151;2.1562109650355246;-1.544026069442918;6.393681276323936;-0.6901354104897545
2.747622613095289;1.6416052732378534;1.4528601933963554;-2.190932184301525;-0.5501792329563872;-0.6319909728993727;-0.30981848166108333;0.4389015062015936
-5.718370153214582;-0.5544292677425053;-0.9716889344122587;-1.7708219795543003;0.9720526375514613;1.6481124222138788;-0.7405478301783575;-1.0351720585551372
2.897035660497628;-2.971444327015857;-0.4526049135525851;-0.7977901514429664;-2.5166008378199356;-0.07924673135815712;0.842060215072366;0.33535069899005593
-9.035877961799038;-0.6720108603901217;-1.246040536726264;2.0293092091817213;-1.5462661132779072;0.6939125114409301;-2.264182788706064;-1.9490606201998963
-2.606682015775921;-2.1991738770079063;1.7142992272209456;-0.006117630043292456;0.14802082844726358;-0.3680101063740038;-0.14549968732511404;0.379551695513456
3.3582873924887267;-1.2069736890125997;1.1580633219229561;1.9037710599877413;-1.0509090965273251;0.853652908333205;0.5658489667227214;-1.1167397049571317
1.9348112234394512;-3.2928193440349074;1.9954449682122144;-0.3799678929650148;0.8498093616586505;-0.7269756194616576;0.8822751776502638;-0.3581015824919611
3.730612032617994;-0.5525312336297449;1.199150094485598;2.292531358843054;-1.2646244890531555;0.9975164612141252;2.361563960961352;0.4508442758214433
-1.2762089620345236;2.25689706829225;1.928816844694298;0.8110112215618822;1.383285890255124;1.6471225483185055;-1.691024039632128;-0.31296525711896483
1.0840560054475836;-3.154007167000362;2.3233236572562084;-0.5939309812888883;0.3744248852436542;-0.931286100510511;0.5838113124205747;0.985437063612775
4.428857461889776;1.9857338077283273;-0.02786964713386612;-1.8909740606784202;1.6356699090956308;-1.3777587253412198;1.4258459413462827;-0.46309823704411013
-3.3283849935468988;-1.7117816381181195;1.7988034419961194;0.18102731602211672;-0.011188278012347445;0.47961843298421114;-0.35517259708137183;0.15178002062320142
-0.7542673893178427;2.3314053480080275;1.9757886442971948;0.34112553340277074;0.7835321577084794;-1.0230793536903227;-0.7433471915351252;-0.38398494603831085
-1.2762089620345236;2.25689706829225;1.928816844694298;0.8110112215618822;1.383285890255124;1.6471225483185055;-1.691024039632128;-0.31296525711896483
3.238040666507811;-1.0380339365692528;-2.311696629878125;-0.6537147261230295;0.477425219245216;-1.1115154876482412;-0.1571583670497518;0.5912530630190441
-9.035877961799038;-0.6720108603901217;-1.246040536726264;2.0293092091817213;-1.5462661132779072;0.6939125114409301;-2.264182788706064;-1.9490606201998963
3.876960655106387;-2.2121690702816235;2.045772857428426;-0.39859692131429564;1.5319700698564396;-1.2796402644947105;-0.3306457815891593;-0.3256479468462853
2.9030825671189873;-0.4007123321991136;1.2324792120455554;2.164539904530963;-1.192654284173813;1.1610120743579235;1.2524838785232277;0.08427033694325387
-5.9747027616163155;4.513267050443475;0.30789426583871077;1.3475298909979916;2.9230761747465572;3.5388694301299584;-2.791296138090985;-0.05076768094510993
-2.6479472456402133;-1.6347569210367494;1.7536513665106352;-0.1255346446303568;0.7299390262398487;0.1311194288597601;0.3042410723072674;0.020851105341194155
-1.8670972200031724;2.1222474221632988;0.3566597009649717;2.607253801074345;-1.8753716651146106;0.4073766812369768;-1.2797679571809406;0.9328870420829861
2.4493083263871274;-0.3064592791741221;1.2047937406203535;2.166497671483205;-1.5075167616018152;0.6389655570434715;1.8374101441636292;-0.5908613612372913
1.4650339450755558;2.077653521564359;0.20233317124942862;-1.7921836165038514;0.6322267308605759;-0.666713086074184;0.16155829667573712;0.3553983090867822
1.7151010817276604;1.025175398209625;1.033529813591903;0.8693774561064151;2.1562109650355246;-1.544026069442918;6.393681276323936;-0.6901354104897545
0.9030693891332254;2.1479923728697825;0.18750363511502566;-1.7064327408916973;0.45991247955017267;-0.2651186015667835;-0.5241363967118173;0.3247812672597623
-0.039536346920789875;-1.4376980134660977;-0.9227205852798893;1.8007107383321177;1.0481075688027928;0.9814936343056565;-2.0957454496261065;1.5350406765392033
-5.718370153214582;-0.5544292677425053;-0.9716889344122587;-1.7708219795543003;0.9720526375514613;1.6481124222138788;-0.7405478301783575;-1.0351720585551372
-3.7824943644334237;-1.841457616070636;0.8807007776369833;-2.733721901422388;-2.0466024708251833;-0.11749636021900352;-0.8248257375215909;0.13822733235021104
4.428857461889776;1.9857338077283273;-0.02786964713386612;-1.8909740606784202;1.6356699090956308;-1.3777587253412198;1.4258459413462827;-0.46309823704411013
-1.8670972200031724;2.1222474221632988;0.3566597009649717;2.607253801074345;-1.8753716651146106;0.4073766812369768;-1.2797679571809406;0.9328870420829861
4.798669818951008;0.9742045751196559;2.5179548132107596;0.3474927562364189;1.2096383165292273;-0.6219317096790108;0.18692237296698036;0.021901785657696175
-2.652092149866664;-1.504412152969662;-0.17711560166590182;-2.190726741063411;-0.24079550998516902;0.25110048920997546;1.3881403238088095;0.9607437600584057
-5.631496193907249;-1.2763255966685438;0.7901837213868893;-2.023054613591799;-2.9668276465986474;0.21479848360829068;-1.4766407123780392;0.5489772757910362
-2.1933527052437274;-1.8180772086542372;1.5330417969345334;0.07016312087532364;0.6871084649050604;-0.02575337816870157;0.5024169433254735;0.4626112281039028
-2.5489985591151503;0.07232218656188368;-1.6557241556737778;2.1612498881419815;1.0030249813315741;-0.36016480535119066;-0.8128756744987294;1.111632622032791
-5.618851632385065;-0.6601478029083864;-1.0596767760243342;-1.9155038188004503;-0.11285166159562471;-0.45975911662671076;0.12720145250670467;-0.4485541968762375
-9.035877961799038;-0.6720108603901217;-1.246040536726264;2.0293092091817213;-1.5462661132779072;0.6939125114409301;-2.264182788706064;-1.9490606201998963
2.1844981542797233;-1.9137175257287036;1.8964149953340252;-0.5956670764252652;2.503785181066058;-0.28997374190921815;-1.4504867343881733;0.6234188279165013
-0.44975546837975056;-2.295417681269284;-1.8678783396403684;-0.5112898661504695;-0.5072388637093727;2.015066092019974;-0.3499695638782548;-0.5969989409784995
2.6432683298733632;1.7732941382470697;-1.9265039096422083;0.10089560965676092;0.3992883813440419;0.7488935888914715;0.4772220811122937;0.45756462018831223
-2.697764638182486;-2.076990632684932;0.05755952634218848;1.8602653021678597;-0.9652163330363078;1.1681798428290775;-0.46313867210905485;-0.1451736333654118
4.352927680689347;0.9451308009918502;2.6551209209484643;0.1335811574053114;1.2907151049883547;-0.6790805116193444;-0.6431392072518772;-0.49775567112574215
-1.0083676093936849;3.0972425432868618;-2.7139982024609037;0.5291232397259769;-0.6249750762642403;-0.5519143291911225;0.055143078695810095;-0.3702140923764307
-5.020658903434536;-0.8597732374947945;-0.6709287454705967;-2.2316210738924736;-0.2123309814166733;-0.5481962926358004;0.5519182138083962;0.9752699750075485
-3.1587063586628896;-1.5274547503815545;-2.1571419129399536;-0.6536836454515073;-1.8175995068316946;-1.2286411973023779;0.32240046076145745;0.4489675162638415
-5.9747027616163155;4.513267050443475;0.30789426583871077;1.3475298909979916;2.9230761747465572;3.5388694301299584;-2.791296138090985;-0.05076768094510993
