matchId;teamId;allInPings;assistMePings;assists;baitPings;baronKills;basicPings;bountyLevel;champExperience;champLevel;championId;championName;championTransform;commandPings;consumablesPurchased;damageDealtToBuildings;damageDealtToObjectives;damageDealtToTurrets;damageSelfMitigated;dangerPings;deaths;detectorWardsPlaced;doubleKills;dragonKills;eligibleForProgression;enemyMissingPings;enemyVisionPings;firstBloodAssist;firstBloodKill;firstTowerAssist;firstTowerKill;gameEndedInEarlySurrender;gameEndedInSurrender;getBackPings;goldEarned;goldSpent;holdPings;individualPosition;inhibitorKills;inhibitorTakedowns;inhibitorsLost;item0;item1;item2;item3;item4;item5;item6;itemsPurchased;killingSprees;kills;lane;largestCriticalStrike;largestKillingSpree;largestMultiKill;longestTimeSpentLiving;magicDamageDealt;magicDamageDealtToChampions;magicDamageTaken;needVisionPings;neutralMinionsKilled;nexusKills;nexusLost;nexusTakedowns;objectivesStolen;objectivesStolenAssists;onMyWayPings;participantId;pentaKills;defense;flex;offense;selection_1_description;selections1_1_perk;selections1_1_var1;selections1_1_var2;selections1_1_var3;selection1_2_perk;selection1_2_var1;selection1_2_var2;selection1_2_var3;selection1_3_perk;selection1_3_var1;selection1_3_var2;selection1_3_var3;selection1_4_perk;selection1_4_var1;selection1_4_var2;selection1_4_var3;selection_1_style;selection_2_description;selection2_1_perk;selection2_1_var1;selection2_1_var2;selection2_1_var3;selection2_2_perk;selection2_2_var1;selection2_2_var2;selection2_2_var3;selection_2_style;physicalDamageDealt;physicalDamageDealtToChampions;physicalDamageTaken;profileIcon;pushPings;quadraKills;riotIdName;riotIdTagline;role;sightWardsBoughtInGame;spell1Casts;spell2Casts;spell3Casts;spell4Casts;summoner1Casts;summoner1Id;summoner2Casts;summoner2Id;summonerId;summonerLevel;summonerName;teamEarlySurrendered;teamPosition;timeCCingOthers;timePlayed;totalDamageDealt;totalDamageDealtToChampions;totalDamageShieldedOnTeammates;totalDamageTaken;totalHeal;totalHealsOnTeammates;totalMinionsKilled;totalTimeCCDealt;totalTimeSpentDead;totalUnitsHealed;tripleKills;trueDamageDealt;trueDamageDealtToChampions;trueDamageTaken;turretKills;turretsLost;unrealKills;visionClearedPings;visionScore;visionWardsBoughtInGame;wardsKilled;wardsPlaced;win;perks_defense;perks_flex;perks_offense;12AssistStreakCount;abilityUses;acesBefore15Minutes;alliedJungleMonsterKills;baronBuffGoldAdvantageOverThreshold;baronTakedowns;blastConeOppositeOpponentCount;bountyGold;buffsStolen;completeSupportQuestInTime;controlWardTimeCoverageInRiverOrEnemyHalf;controlWardsPlaced;damagePerMinute;damageTakenOnTeamPercentage;dancedWithRiftHerald;deathsByEnemyChamps;dodgeSkillShotsSmallWindow;doubleAces;dragonTakedowns;earliestBaron;earliestDragonTakedown;earliestElderDragon;earlyLaningPhaseGoldExpAdvantage;effectiveHealAndShielding;elderDragonKillsWithOpposingSoul;elderDragonMultikills;enemyChampionImmobilizations;enemyJungleMonsterKills;epicMonsterKillsNearEnemyJungler;epicMonsterKillsWithin30SecondsOfSpawn;epicMonsterSteals;epicMonsterStolenWithoutSmite;firstTurretKilled;flawlessAces;fullTeamTakedown;gameLength;getTakedownsInAllLanesEarlyJungleAsLaner;goldPerMinute;hadOpenNexus;immobilizeAndKillWithAlly;initialBuffCount;initialCrabCount;jungleCsBefore10Minutes;junglerTakedownsNearDamagedEpicMonster;kTurretsDestroyedBeforePlatesFall;kda;killAfterHiddenWithAlly;killParticipation;killedChampTookFullTeamDamageSurvived;killsNearEnemyTurret;killsOnOtherLanesEarlyJungleAsLaner;killsOnRecentlyHealedByAramPack;killsUnderOwnTurret;killsWithHelpFromEpicMonster;knockEnemyIntoTeamAndKill;landSkillShotsEarlyGame;laneMinionsFirst10Minutes;laningPhaseGoldExpAdvantage;legendaryCount;lostAnInhibitor;maxCsAdvantageOnLaneOpponent;maxKillDeficit;maxLevelLeadLaneOpponent;mejaisFullStackInTime;moreEnemyJungleThanOpponent;multiKillOneSpell;multiTurretRiftHeraldCount;multikills;multikillsAfterAggressiveFlash;mythicItemUsed;outerTurretExecutesBefore10Minutes;outnumberedKills;outnumberedNexusKill;perfectDragonSoulsTaken;perfectGame;pickKillWithAlly;playedChampSelectPosition;poroExplosions;quickCleanse;quickFirstTurret;quickSoloKills;riftHeraldTakedowns;saveAllyFromDeath;scuttleCrabKills;skillshotsDodged;skillshotsHit;snowballsHit;soloBaronKills;soloKills;stealthWardsPlaced;survivedSingleDigitHpCount;survivedThreeImmobilizesInFight;takedownOnFirstTurret;takedowns;takedownsAfterGainingLevelAdvantage;takedownsBeforeJungleMinionSpawn;takedownsFirstXMinutes;takedownsInAlcove;takedownsInEnemyFountain;teamBaronKills;teamDamagePercentage;teamElderDragonKills;teamRiftHeraldKills;teleportTakedowns;threeWardsOneSweeperCount;tookLargeDamageSurvived;turretPlatesTaken;turretTakedowns;turretsTakenWithRiftHerald;twentyMinionsIn3SecondsCount;unseenRecalls;visionScoreAdvantageLaneOpponent;visionScorePerMinute;wardTakedowns;wardTakedownsBefore20M;wardsGuarded;junglerKillsEarlyJungle;killsOnLanersEarlyJungleAsJungler;highestChampionDamage;fasterSupportQuestCompletion;highestCrowdControlScore;highestWardKills;shortestTimeToAceFromFirstTakedown;soloTurretsLategame;fastestLegendary;bans_championId_1;bans_championId_2;bans_championId_3;bans_championId_4;bans_championId_5;baron_first;baron_kills;champion_first;champion_kills;dragon_first;dragon_kills;inhibitor_first;inhibitor_kills;riftHerald_first;riftHerald_kills;tower_first;tower_kills;gameDuration;gameId;platformId
KR_6458240176;100.0;0.0;4.0;15.0;0.0;1.0;0.0;2.0;18761.0;18.0;516.0;Ornn;0.0;17.0;9.0;6241.0;9095.0;6241.0;44923.0;0.0;1.0;7.0;0.0;0.0;True;12.0;5.0;False;False;True;False;False;False;14.0;13031.0;12475.0;0.0;TOP;0.0;1.0;0.0;3075.0;3121.0;0.0;3111.0;7026.0;3105.0;3364.0;33.0;0.0;2.0;JUNGLE;33.0;2.0;1.0;300.0;68354.0;15633.0;11355.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;37.0;1.0;0.0;;;;primaryStyle;8437.0;1139.0;693.0;0.0;8446.0;4912.0;0.0;0.0;8444.0;1808.0;0.0;0.0;8242.0;44.0;0.0;0.0;8400.0;subStyle;8009.0;5444.0;0.0;0.0;9105.0;15.0;50.0;0.0;8000.0;85210.0;7733.0;13818.0;4655.0;1.0;0.0;;;NONE;0.0;96.0;117.0;87.0;22.0;5.0;12.0;3.0;4.0;YOZZ1pzOXtzy7wh-Za9uPrADHF1m9jhlRwaVutRe1dXByPY;281.0;키보드에음료쏟아서고장내는이도윤;False;TOP;58.0;1922.0;157965.0;23527.0;0.0;26505.0;5398.0;0.0;225.0;669.0;14.0;1.0;0.0;4400.0;160.0;1331.0;3.0;2.0;0.0;1.0;40.0;7.0;10.0;11.0;True;5001.0;5003.0;5005.0;0.0;322.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.7629185236040558;7.0;734.3672177805149;0.2494416524719409;0.0;1.0;13.0;0.0;1.0;1329.523158164043;1823.1487150361845;1823.1487150361845;1.0;0.0;1.0;0.0;84.0;0.0;0.0;0.0;0.0;0.0;715.4972167322235;0.0;5.0;1922.2483489137785;0.0;406.7542144745892;0.0;10.0;0.0;0.0;0.0;0.0;1.0;17.0;1.0;0.5666666666666667;0.0;1.0;0.0;0.0;0.0;0.0;3.0;12.0;89.0;0.0;0.0;0.0;34.5;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;6665.0;0.0;0.0;0.0;0.0;0.0;9.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;69.0;48.0;0.0;0.0;1.0;4.0;0.0;16.0;0.0;17.0;0.0;0.0;2.0;0.0;0.0;2.0;0.2264012911642839;1.0;2.0;1.0;0.0;0.0;3.0;6.0;0.0;10.0;0.0;0.2319598197937011;1.263551818739428;10.0;6.0;0.0;;;;;;;;;;119.0;64.0;107.0;203.0;69.0;True;2.0;False;30.0;False;1.0;True;2.0;True;2.0;True;9.0;1922.0;6458240176.0;KR
KR_6458240176;100.0;1.0;41.0;9.0;0.0;0.0;0.0;1.0;15823.0;16.0;254.0;Vi;0.0;19.0;12.0;2934.0;38351.0;2934.0;39191.0;0.0;7.0;11.0;0.0;0.0;True;15.0;7.0;False;False;False;True;False;False;19.0;14666.0;13925.0;0.0;JUNGLE;0.0;2.0;0.0;3071.0;2421.0;7017.0;3111.0;3156.0;1031.0;3364.0;31.0;1.0;9.0;JUNGLE;0.0;4.0;1.0;310.0;1125.0;1016.0;13130.0;0.0;115.0;0.0;0.0;1.0;0.0;0.0;128.0;2.0;0.0;;;;primaryStyle;8010.0;67.0;0.0;0.0;9111.0;1628.0;360.0;0.0;9105.0;15.0;0.0;0.0;8299.0;638.0;0.0;0.0;8000.0;subStyle;8304.0;9.0;4.0;5.0;8347.0;0.0;0.0;0.0;8300.0;178942.0;13820.0;18161.0;987.0;0.0;0.0;;;NONE;0.0;166.0;0.0;96.0;10.0;17.0;11.0;5.0;4.0;SVlznPo3lh3bum1BJhJ6YgAnC-Q-cN9AKvKZXLcXrBjyTAol;519.0;BRO Raptor;False;JUNGLE;28.0;1922.0;225493.0;15634.0;0.0;32797.0;11867.0;0.0;52.0;360.0;197.0;1.0;0.0;45425.0;796.0;1506.0;1.0;2.0;0.0;0.0;53.0;11.0;6.0;13.0;True;5002.0;5008.0;5005.0;0.0;272.0;0.0;55.0;1.0;2.0;0.0;0.0;0.0;0.0;0.8224121196184953;11.0;487.99498728862;0.3086549252365362;0.0;7.0;21.0;0.0;1.0;1329.523158164043;1823.1487150361845;1823.1487150361845;0.0;0.0;1.0;0.0;63.0;9.0;1.0;1.0;0.0;0.0;715.4972167322235;0.0;5.0;1922.2483489137785;;457.7986581916019;0.0;12.0;2.0;1.0;56.000000059604645;0.0;1.0;2.571428571428572;5.0;0.6;0.0;2.0;;0.0;0.0;0.0;7.0;0.0;1.0;0.0;0.0;0.0;3.0000000298023224;1.0;1.0;0.0;-44.6000000834465;0.0;0.0;0.0;0.0;6632.0;0.0;2.0;0.0;0.0;0.0;15.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;107.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;18.0;0.0;0.0;4.0;0.0;0.0;2.0;0.1504461154158743;1.0;2.0;;0.0;0.0;3.0;6.0;0.0;2.0;0.0;0.2376961708068847;1.6556284967473056;6.0;2.0;0.0;0.0;1.0;;;;;;;;119.0;64.0;107.0;203.0;69.0;True;2.0;False;30.0;False;1.0;True;2.0;True;2.0;True;9.0;1922.0;6458240176.0;KR
KR_6458240176;100.0;1.0;0.0;11.0;0.0;1.0;0.0;2.0;16390.0;16.0;142.0;Zoe;0.0;8.0;7.0;4230.0;17429.0;4230.0;7399.0;0.0;1.0;4.0;0.0;1.0;True;5.0;4.0;False;False;False;False;False;False;12.0;14081.0;13360.0;0.0;MIDDLE;1.0;2.0;0.0;3020.0;7014.0;2421.0;3102.0;4645.0;3041.0;3363.0;29.0;1.0;8.0;MIDDLE;0.0;6.0;1.0;1381.0;123921.0;19876.0;4222.0;0.0;16.0;0.0;0.0;1.0;0.0;0.0;16.0;3.0;0.0;;;;primaryStyle;8112.0;1077.0;0.0;0.0;8139.0;879.0;0.0;0.0;8138.0;30.0;0.0;0.0;8135.0;450.0;5.0;0.0;8100.0;subStyle;8347.0;0.0;0.0;0.0;8316.0;5502.0;0.0;0.0;8300.0;19681.0;2296.0;7493.0;1385.0;0.0;0.0;;;SOLO;0.0;252.0;34.0;54.0;48.0;6.0;14.0;5.0;4.0;OTNEv52t7pIUxuZSOPEHR1Ei2NJasixYmO8rywJ5g_XUQio;657.0;Indexy;False;MIDDLE;25.0;1922.0;155321.0;27380.0;0.0;13419.0;3226.0;393.0;200.0;169.0;45.0;3.0;0.0;11717.0;5206.0;1703.0;2.0;2.0;0.0;0.0;29.0;4.0;5.0;12.0;True;5003.0;5008.0;5005.0;0.0;388.0;0.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.753181525873641;4.0;854.6356833539868;0.1262895829926795;0.0;1.0;7.0;0.0;1.0;1329.523158164043;1823.1487150361845;1823.1487150361845;0.0;393.99993896484375;1.0;0.0;17.0;0.0;1.0;0.0;0.0;0.0;715.4972167322235;0.0;5.0;1922.2483489137785;0.0;439.5170571884808;0.0;4.0;0.0;0.0;0.0;0.0;0.0;19.0;4.0;0.6333333333333333;0.0;4.0;1.0;0.0;1.0;0.0;0.0;3.0;82.0;0.0;0.0;0.0;10.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6656.0;0.0;0.0;0.0;0.0;0.0;10.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;37.0;35.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;19.0;0.0;0.0;3.0;0.0;0.0;2.0;0.2634793840215271;1.0;2.0;;0.0;0.0;1.0;6.0;0.0;9.0;0.0;-0.5534536838531494;0.9087981232085084;5.0;3.0;2.0;;;1.0;;;;;;;119.0;64.0;107.0;203.0;69.0;True;2.0;False;30.0;False;1.0;True;2.0;True;2.0;True;9.0;1922.0;6458240176.0;KR
KR_6458240176;100.0;1.0;9.0;9.0;1.0;0.0;0.0;3.0;14447.0;15.0;523.0;Aphelios;0.0;4.0;3.0;6682.0;27659.0;6682.0;27436.0;0.0;4.0;2.0;1.0;0.0;True;9.0;1.0;False;False;False;False;False;False;2.0;15495.0;13550.0;2.0;BOTTOM;0.0;2.0;0.0;3086.0;7006.0;1018.0;3031.0;3006.0;3072.0;3363.0;21.0;1.0;8.0;BOTTOM;1242.0;3.0;3.0;655.0;3660.0;1200.0;7331.0;0.0;45.0;0.0;0.0;1.0;0.0;0.0;21.0;4.0;0.0;;;;primaryStyle;8021.0;2299.0;1866.0;0.0;9101.0;7788.0;8677.0;0.0;9104.0;15.0;50.0;0.0;8017.0;1713.0;0.0;0.0;8000.0;subStyle;8233.0;20.0;0.0;0.0;8236.0;28.0;0.0;0.0;8200.0;233079.0;24711.0;8046.0;29.0;0.0;0.0;;;CARRY;0.0;101.0;330.0;0.0;10.0;6.0;1.0;5.0;4.0;7Z6DkJrS420zRyWxM5LgT-Cf4C1ifx0Td8dhyXv3QHk0y_EoQ_V32iQliA;54.0;어떻게해야하려나;False;BOTTOM;13.0;1922.0;240481.0;27116.0;0.0;16778.0;8091.0;0.0;213.0;193.0;138.0;1.0;1.0;3741.0;1205.0;1400.0;2.0;2.0;0.0;0.0;56.0;2.0;10.0;11.0;True;5002.0;5008.0;5008.0;0.0;441.0;0.0;27.0;1.0;2.0;0.0;0.0;1.0;0.0;0.3248790056114063;2.0;846.411610254154;0.1579009088545679;0.0;4.0;20.0;0.0;1.0;1329.523158164043;1823.1487150361845;1823.1487150361845;0.0;0.0;1.0;1.0;10.0;2.0;0.0;0.0;0.0;0.0;715.4972167322235;0.0;5.0;1922.2483489137785;0.0;483.669272736206;0.0;5.0;0.0;0.0;0.0;0.0;0.0;4.25;3.0;0.5666666666666667;0.0;5.0;0.0;0.0;0.0;0.0;0.0;4.0;50.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;;0.0;0.0;0.0;0.0;0.0;9.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;106.0;53.0;0.0;0.0;0.0;5.0;0.0;8.0;1.0;17.0;0.0;0.0;3.0;0.0;0.0;2.0;0.2609439484474026;1.0;2.0;;0.0;0.0;1.0;6.0;0.0;9.0;0.0;0.3554215431213379;1.7562513370438495;10.0;5.0;0.0;;;;;;;;;;119.0;64.0;107.0;203.0;69.0;True;2.0;False;30.0;False;1.0;True;2.0;True;2.0;True;9.0;1922.0;6458240176.0;KR
KR_6458240176;100.0;0.0;11.0;21.0;0.0;0.0;0.0;2.0;11385.0;13.0;497.0;Rakan;0.0;21.0;18.0;1268.0;1858.0;1268.0;19937.0;0.0;4.0;15.0;0.0;0.0;True;19.0;28.0;False;False;False;False;False;False;10.0;10222.0;8975.0;1.0;UTILITY;1.0;2.0;0.0;3860.0;7020.0;3222.0;0.0;3111.0;3067.0;3364.0;35.0;0.0;3.0;BOTTOM;0.0;2.0;1.0;609.0;11731.0;7610.0;7807.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;34.0;5.0;0.0;;;;primaryStyle;8351.0;54.0;609.0;0.0;8313.0;0.0;0.0;0.0;8316.0;243.0;0.0;0.0;8347.0;0.0;0.0;0.0;8300.0;subStyle;8136.0;21.0;30.0;0.0;8106.0;5.0;0.0;0.0;8100.0;4804.0;862.0;7129.0;5213.0;0.0;0.0;;;SUPPORT;0.0;45.0;52.0;61.0;8.0;3.0;4.0;8.0;14.0;E-D156KPICMAjAy-zZCUZ4DanSxImSuSgWHLVQpROO4UkAFc4pNIr8WXgA;279.0;Dazbee9;False;UTILITY;36.0;1922.0;26507.0;10259.0;3922.0;16758.0;5780.0;3086.0;35.0;211.0;94.0;5.0;0.0;9970.0;1786.0;1821.0;1.0;2.0;0.0;3.0;108.0;15.0;12.0;68.0;True;5003.0;5008.0;5008.0;1.0;166.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.6052235479602383;15.0;320.2434593247825;0.1577129304442753;0.0;4.0;16.0;0.0;0.0;1329.523158164043;;1823.1487150361845;0.0;7009.138671875;1.0;0.0;34.0;0.0;0.0;0.0;0.0;0.0;715.4972167322235;0.0;5.0;1922.2483489137785;0.0;319.09039064026393;0.0;12.0;0.0;0.0;0.0;0.0;0.0;6.0;8.0;0.8;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;13.0;0.0;0.0;0.0;9.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2065.0;0.0;0.0;0.0;0.0;0.0;15.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.0;20.0;0.0;0.0;0.0;32.0;0.0;0.0;1.0;24.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0987292609509119;1.0;2.0;;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.2768067121505737;3.389440881108237;12.0;5.0;1.0;;;;1.0;;;;;;119.0;64.0;107.0;203.0;69.0;True;2.0;False;30.0;False;1.0;True;2.0;True;2.0;True;9.0;1922.0;6458240176.0;KR
KR_6458240176;200.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;15994.0;16.0;79.0;Gragas;0.0;10.0;9.0;3578.0;4914.0;3578.0;33597.0;0.0;6.0;6.0;0.0;0.0;True;2.0;0.0;False;False;False;False;False;False;3.0;9680.0;9275.0;0.0;TOP;0.0;0.0;2.0;3040.0;2055.0;2420.0;3191.0;6657.0;3158.0;3364.0;26.0;0.0;0.0;TOP;0.0;0.0;0.0;566.0;103224.0;10967.0;17286.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;20.0;6.0;0.0;;;;primaryStyle;8437.0;691.0;511.0;0.0;8446.0;2184.0;0.0;0.0;8429.0;62.0;12.0;10.0;8451.0;237.0;0.0;0.0;8400.0;subStyle;8345.0;3.0;0.0;0.0;8347.0;0.0;0.0;0.0;8300.0;23888.0;1736.0;20032.0;3867.0;0.0;0.0;;;DUO;0.0;176.0;152.0;96.0;12.0;3.0;4.0;3.0;12.0;TScfhODnt6lCBXin01wFjkEc26stmpK-zpEQNeMiQoBgZ06gyzb2sh0zSg;270.0;씨맥당신은틀렸어;False;TOP;42.0;1922.0;136549.0;12704.0;0.0;39788.0;18847.0;0.0;215.0;370.0;151.0;1.0;0.0;9437.0;0.0;2469.0;1.0;9.0;0.0;0.0;32.0;7.0;7.0;11.0;False;5001.0;5003.0;5007.0;0.0;436.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.5775990099788717;6.0;396.5366871654366;0.2961538104248579;0.0;6.0;6.0;0.0;1.0;;1421.1384152537444;;0.0;0.0;0.0;0.0;67.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;1922.2483489137785;0.0;302.1546562340433;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.1666666666666667;1.0;0.4117647058823529;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;65.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6657.0;0.0;0.0;0.0;1.0;0.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;13.0;0.0;0.0;0.0;5.0;0.0;18.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.1660597943574087;0.0;0.0;;0.0;0.0;1.0;1.0;0.0;10.0;0.0;-0.188285231590271;1.02564369570084;7.0;2.0;1.0;;;;;;;;;;53.0;166.0;150.0;7.0;60.0;False;0.0;True;17.0;True;4.0;False;0.0;False;0.0;False;2.0;1922.0;6458240176.0;KR
KR_6458240176;200.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;13632.0;15.0;234.0;Viego;0.0;47.0;9.0;0.0;36813.0;0.0;26076.0;0.0;5.0;7.0;0.0;4.0;True;12.0;3.0;False;False;False;False;False;False;24.0;12621.0;12500.0;0.0;JUNGLE;0.0;0.0;2.0;2055.0;3047.0;3133.0;3091.0;3071.0;6632.0;3364.0;25.0;0.0;7.0;JUNGLE;601.0;2.0;1.0;414.0;11978.0;1045.0;13364.0;0.0;195.0;0.0;1.0;0.0;0.0;0.0;55.0;7.0;0.0;;;;primaryStyle;8010.0;319.0;0.0;0.0;9111.0;539.0;180.0;0.0;9105.0;12.0;10.0;0.0;8299.0;233.0;0.0;0.0;8000.0;subStyle;8304.0;10.0;3.0;0.0;8347.0;0.0;0.0;0.0;8300.0;193065.0;9666.0;24095.0;3371.0;1.0;0.0;;;NONE;0.0;210.0;130.0;74.0;20.0;6.0;4.0;18.0;11.0;pTM5kTQancAO0znc3FT8GA4ldrCXlV1UkuQSMKa2Id-OwBA;97.0;마가가 소가죽;False;JUNGLE;16.0;1922.0;253167.0;11421.0;0.0;40658.0;20690.0;0.0;27.0;369.0;147.0;1.0;0.0;48123.0;709.0;3197.0;0.0;9.0;0.0;0.0;42.0;11.0;8.0;7.0;False;5002.0;5008.0;5005.0;0.0;434.0;0.0;84.0;;0.0;0.0;650.0;2.0;0.0;0.8496654013379179;7.0;356.5079388738956;0.3026325282919825;0.0;5.0;9.0;0.0;4.0;;396.37490120853465;;0.0;0.0;0.0;0.0;16.0;9.0;0.0;1.0;0.0;0.0;;0.0;0.0;1922.2483489137785;;393.9458794875087;0.0;8.0;2.0;1.0;63.6000000834465;0.0;0.0;1.8;1.0;0.5294117647058824;0.0;2.0;;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;65.00000002980232;0.0;1.0;0.0;-43.500000059604645;0.0;0.0;0.0;0.0;6632.0;0.0;0.0;0.0;1.0;0.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;49.0;15.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;9.0;0.0;0.0;5.0;1.0;0.0;0.0;0.1492967408372068;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.1920472383499145;1.3376695898078914;8.0;3.0;1.0;0.0;1.0;;;;;;;;53.0;166.0;150.0;7.0;60.0;False;0.0;True;17.0;True;4.0;False;0.0;False;0.0;False;2.0;1922.0;6458240176.0;KR
KR_6458240176;200.0;2.0;47.0;9.0;0.0;0.0;0.0;0.0;15253.0;16.0;103.0;Ahri;0.0;32.0;12.0;974.0;4220.0;974.0;13197.0;0.0;4.0;10.0;0.0;0.0;True;18.0;6.0;False;False;False;False;False;False;32.0;11641.0;11275.0;0.0;MIDDLE;0.0;0.0;2.0;2033.0;6656.0;3157.0;3158.0;3135.0;2055.0;3364.0;33.0;0.0;2.0;TOP;0.0;2.0;1.0;943.0;84479.0;11825.0;7014.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;52.0;8.0;0.0;;;;primaryStyle;8112.0;1396.0;0.0;0.0;8139.0;631.0;0.0;0.0;8136.0;14.0;30.0;0.0;8106.0;4.0;0.0;0.0;8100.0;subStyle;8473.0;912.0;0.0;0.0;8451.0;208.0;0.0;0.0;8400.0;20862.0;1695.0;10722.0;4629.0;0.0;0.0;;;DUO;0.0;110.0;156.0;35.0;38.0;5.0;12.0;3.0;4.0;Fhvi5E5owQ4OZ6YCO9br61SAkTkNVsy-W0Aq4-0mOyzdlcE;225.0;Quad;False;MIDDLE;27.0;1922.0;153979.0;19174.0;0.0;19265.0;4846.0;0.0;244.0;77.0;138.0;1.0;0.0;48637.0;5653.0;1528.0;1.0;9.0;0.0;0.0;65.0;12.0;9.0;27.0;False;5003.0;5008.0;5005.0;0.0;339.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.8759406784941395;10.0;598.5019650101954;0.1433952548085819;0.0;4.0;6.0;0.0;2.0;;1053.785528908312;;0.0;0.0;0.0;0.0;29.0;3.0;0.0;0.0;0.0;0.0;;0.0;0.0;1922.2483489137785;0.0;363.3778238226652;0.0;7.0;0.0;0.0;0.0;0.0;0.0;2.75;2.0;0.6470588235294118;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8.0;87.0;0.0;0.0;0.0;48.20000001788139;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6656.0;0.0;0.0;0.0;1.0;0.0;11.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;103.0;0.0;0.0;0.0;3.0;0.0;6.0;0.0;11.0;0.0;0.0;4.0;0.0;0.0;0.0;0.2506378765166648;0.0;0.0;;0.0;0.0;1.0;2.0;0.0;11.0;0.0;1.2394094467163086;2.035171048123082;9.0;3.0;1.0;;;;;;;;;;53.0;166.0;150.0;7.0;60.0;False;0.0;True;17.0;True;4.0;False;0.0;False;0.0;False;2.0;1922.0;6458240176.0;KR
