gameId,mapId,gameMode,gameType,gameQueueConfigId,participants,platformId,bannedChampions,gameStartTime,gameLength,observers.encryptionKey
6297415562,12,ARAM,MATCHED_GAME,450,"[{'teamId': 100, 'spell1Id': 4, 'spell2Id': 32, 'championId': 517, 'profileIconId': 1633, 'summonerName': 'Kaundinya', 'bot': False}, {'teamId': 100, 'spell1Id': 32, 'spell2Id': 4, 'championId': 68, 'profileIconId': 1433, 'summonerName': 'Palaloa', 'bot': False}, {'teamId': 100, 'spell1Id': 32, 'spell2Id': 4, 'championId': 121, 'profileIconId': 544, 'summonerName': 'Airgetfrog', 'bot': False}, {'teamId': 100, 'spell1Id': 4, 'spell2Id': 6, 'championId': 203, 'profileIconId': 3791, 'summonerName': 'Mango The Cat', 'bot': False}, {'teamId': 100, 'spell1Id': 32, 'spell2Id': 4, 'championId': 64, 'profileIconId': 3496, 'summonerName': 'Adοlf Inter', 'bot': False}, {'teamId': 200, 'spell1Id': 4, 'spell2Id': 6, 'championId': 69, 'profileIconId': 5686, 'summonerName': '6T9', 'bot': False}, {'teamId': 200, 'spell1Id': 4, 'spell2Id': 3, 'championId': 15, 'profileIconId': 15, 'summonerName': '950284', 'bot': False}, {'teamId': 200, 'spell1Id': 4, 'spell2Id': 32, 'championId': 25, 'profileIconId': 5063, 'summonerName': 'Camile is faith', 'bot': False}, {'teamId': 200, 'spell1Id': 4, 'spell2Id': 32, 'championId': 555, 'profileIconId': 4627, 'summonerName': 'PeterMacCalloway', 'bot': False}, {'teamId': 200, 'spell1Id': 4, 'spell2Id': 32, 'championId': 14, 'profileIconId': 666, 'summonerName': 'Watain', 'bot': False}]",EUW1,[],1677615555538,112,R8cuWDZiDNsjbpTTiHvhj0hqo7LYaiRy
6297401019,12,ARAM,MATCHED_GAME,450,"[{'teamId': 100, 'spell1Id': 4, 'spell2Id': 3, 'championId': 22, 'profileIconId': 3506, 'summonerName': 'W0lfAkuma', 'bot': False}, {'teamId': 100, 'spell1Id': 32, 'spell2Id': 4, 'championId': 142, 'profileIconId': 5031, 'summonerName': 'Rakan Carrington', 'bot': False}, {'teamId': 100, 'spell1Id': 4, 'spell2Id': 32, 'championId': 126, 'profileIconId': 5136, 'summonerName': 'YanZ1', 'bot': False}, {'teamId': 100, 'spell1Id': 32, 'spell2Id': 4, 'championId': 57, 'profileIconId': 3174, 'summonerName': 'HOOLAA', 'bot': False}, {'teamId': 100, 'spell1Id': 4, 'spell2Id': 32, 'championId': 238, 'profileIconId': 29, 'summonerName': 'superspidy', 'bot': False}, {'teamId': 200, 'spell1Id': 4, 'spell2Id': 1, 'championId': 221, 'profileIconId': 5675, 'summonerName': 'Bankaissu Sama', 'bot': False}, {'teamId': 200, 'spell1Id': 4, 'spell2Id': 6, 'championId': 134, 'profileIconId': 5722, 'summonerName': 'TSPeiWan Fire', 'bot': False}, {'teamId': 200, 'spell1Id': 32, 'spell2Id': 4, 'championId': 223, 'profileIconId': 4318, 'summonerName': 'KunRF', 'bot': False}, {'teamId': 200, 'spell1Id': 6, 'spell2Id': 4, 'championId': 8, 'profileIconId': 5378, 'summonerName': 'Takashi Miike', 'bot': False}, {'teamId': 200, 'spell1Id': 4, 'spell2Id': 6, 'championId': 29, 'profileIconId': 4631, 'summonerName': 'TAYLORSWIFT223', 'bot': False}]",EUW1,[],1677615262904,405,j07c7S5xztODDpprZ2lFr1ZzgXFbJOGO
6297407888,12,ARAM,MATCHED_GAME,450,"[{'teamId': 100, 'spell1Id': 4, 'spell2Id': 32, 'championId': 157, 'profileIconId': 5489, 'summonerName': 'HighlyImpulsive', 'bot': False}, {'teamId': 100, 'spell1Id': 4, 'spell2Id': 1, 'championId': 30, 'profileIconId': 5414, 'summonerName': 'TR1NKET04', 'bot': False}, {'teamId': 100, 'spell1Id': 4, 'spell2Id': 7, 'championId': 81, 'profileIconId': 4404, 'summonerName': 'Brunác', 'bot': False}, {'teamId': 100, 'spell1Id': 4, 'spell2Id': 32, 'championId': 92, 'profileIconId': 5178, 'summonerName': 'Sylas Ðregbourne', 'bot': False}, {'teamId': 100, 'spell1Id': 32, 'spell2Id': 4, 'championId': 106, 'profileIconId': 4448, 'summonerName': 'SayFlow', 'bot': False}, {'teamId': 200, 'spell1Id': 32, 'spell2Id': 4, 'championId': 895, 'profileIconId': 1440, 'summonerName': 'An Envoy', 'bot': False}, {'teamId': 200, 'spell1Id': 32, 'spell2Id': 4, 'championId': 31, 'profileIconId': 588, 'summonerName': 'BeepTheMeep', 'bot': False}, {'teamId': 200, 'spell1Id': 4, 'spell2Id': 32, 'championId': 1, 'profileIconId': 784, 'summonerName': 'Pilotroncho', 'bot': False}, {'teamId': 200, 'spell1Id': 3, 'spell2Id': 4, 'championId': 61, 'profileIconId': 5659, 'summonerName': 'LouGab', 'bot': False}, {'teamId': 200, 'spell1Id': 4, 'spell2Id': 32, 'championId': 126, 'profileIconId': 23, 'summonerName': 'swtcn', 'bot': False}]",EUW1,[],1677615468231,200,HJ0rAwjP/TVAb2DrJVxdo2LgvfNcsBzv
6297406156,12,ARAM,MATCHED_GAME,450,"[{'teamId': 100, 'spell1Id': 4, 'spell2Id': 32, 'championId': 36, 'profileIconId': 5719, 'summonerName': 'ocka locka', 'bot': False}, {'teamId': 100, 'spell1Id': 4, 'spell2Id': 32, 'championId': 200, 'profileIconId': 5659, 'summonerName': 'Xácto', 'bot': False}, {'teamId': 100, 'spell1Id': 4, 'spell2Id': 32, 'championId': 53, 'profileIconId': 3614, 'summonerName': 'Slizzle', 'bot': False}, {'teamId': 100, 'spell1Id': 4, 'spell2Id': 6, 'championId': 166, 'profileIconId': 715, 'summonerName': 'CadenTheWizard', 'bot': False}, {'teamId': 100, 'spell1Id': 4, 'spell2Id': 32, 'championId': 3, 'profileIconId': 1637, 'summonerName': 'jukesftw1', 'bot': False}, {'teamId': 200, 'spell1Id': 4, 'spell2Id': 7, 'championId': 161, 'profileIconId': 4679, 'summonerName': 'Rowben', 'bot': False}, {'teamId': 200, 'spell1Id': 4, 'spell2Id': 6, 'championId': 221, 'profileIconId': 10, 'summonerName': 'VIV Serendrip', 'bot': False}, {'teamId': 200, 'spell1Id': 4, 'spell2Id': 32, 'championId': 41, 'profileIconId': 5414, 'summonerName': 'ViV NEXT ADKING', 'bot': False}, {'teamId': 200, 'spell1Id': 4, 'spell2Id': 32, 'championId': 92, 'profileIconId': 5508, 'summonerName': 'ViV MEGAZORD X7', 'bot': False}, {'teamId': 200, 'spell1Id': 4, 'spell2Id': 6, 'championId': 61, 'profileIconId': 4357, 'summonerName': 'Koreangori', 'bot': False}]",EUW1,[],1677615501019,167,Uajiyz4SUusepgmNrqEhqyTzA0fXX7+H
6297405238,12,ARAM,MATCHED_GAME,450,"[{'teamId': 100, 'spell1Id': 4, 'spell2Id': 32, 'championId': 50, 'profileIconId': 28, 'summonerName': 'T1BBERS', 'bot': False}, {'teamId': 100, 'spell1Id': 7, 'spell2Id': 4, 'championId': 222, 'profileIconId': 5663, 'summonerName': 'tikbrs', 'bot': False}, {'teamId': 100, 'spell1Id': 4, 'spell2Id': 32, 'championId': 79, 'profileIconId': 1429, 'summonerName': 'SonOfAShepherd', 'bot': False}, {'teamId': 100, 'spell1Id': 4, 'spell2Id': 32, 'championId': 5, 'profileIconId': 657, 'summonerName': 'Hardrak', 'bot': False}, {'teamId': 100, 'spell1Id': 7, 'spell2Id': 4, 'championId': 15, 'profileIconId': 1453, 'summonerName': 'NeoStar', 'bot': False}, {'teamId': 200, 'spell1Id': 6, 'spell2Id': 4, 'championId': 122, 'profileIconId': 5642, 'summonerName': 'Currycake', 'bot': False}, {'teamId': 200, 'spell1Id': 32, 'spell2Id': 4, 'championId': 14, 'profileIconId': 654, 'summonerName': 'PT12', 'bot': False}, {'teamId': 200, 'spell1Id': 6, 'spell2Id': 4, 'championId': 134, 'profileIconId': 5372, 'summonerName': 'rochesdum', 'bot': False}, {'teamId': 200, 'spell1Id': 32, 'spell2Id': 4, 'championId': 114, 'profileIconId': 4954, 'summonerName': 'eZhOe', 'bot': False}, {'teamId': 200, 'spell1Id': 4, 'spell2Id': 32, 'championId': 76, 'profileIconId': 4017, 'summonerName': 'Môônsta', 'bot': False}]",EUW1,[],1677615547811,120,SA9n9jBoC7CxmXuPxu8lnibW/EluGtyD
